dataset,model,mu_log_beta,mu_hlogit_lambda,mu_kappa,tau_log_beta,tau_hlogit_lambda,tau_kappa,participant,beta,lambda,kappa,recorded_baseline_temperature,absolute_adapting_temperature,trial,absolute_target_temperature,choice_accuracy,active_interval
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,11,35.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,12,35.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,13,35,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,14,35,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,15,35.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,16,35.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,17,35.2,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,18,35.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,19,35.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,20,35.6,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,21,36.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,22,36.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,23,36,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,24,36,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,25,36,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,26,35.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,27,35.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,28,35.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,29,35.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,33,30,35.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,1,36.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,2,36.2,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,3,37.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,4,37.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,5,37,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,6,37,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,7,36.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,8,36.6,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,9,37.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,10,37.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,11,37,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,12,37,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,13,36.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,14,36.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,15,36.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,16,36.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,17,36.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,18,36.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,19,36.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,20,36,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,21,36,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,22,35.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,23,35.6,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,24,36,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,25,36.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,26,36.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,27,36.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,28,36.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,29,36.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,14,0.51243414375729,0.0020657060903077,-0.425247992147606,32,34,30,36,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,1,32.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,2,32.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,3,31.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,4,31.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,5,31.2,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,6,32,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,7,32,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,8,31.8,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,9,32.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,10,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,11,32.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,12,32.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,13,32,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,14,32.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,15,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,16,32.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,17,32.2,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,18,32.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,19,32.6,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,20,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,21,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,22,33,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,23,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,24,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,25,32.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,26,32.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,27,32.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,28,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,29,32.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,30,30,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,1,33.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,2,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,3,32.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,4,32.6,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,5,33.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,6,33.4,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,7,34.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,8,34.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,9,34,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,10,34,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,11,33.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,12,33.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,13,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,14,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,15,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,16,33.2,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,17,33.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,18,33.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,19,33.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,20,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,21,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,22,33,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,23,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,24,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,25,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,26,32.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,27,32.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,28,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,29,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,31,30,32.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,1,34.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,2,34.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,3,33.8,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,4,33.6,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,5,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,6,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,7,33,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,8,32.8,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,9,33.4,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,10,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,11,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,12,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,13,33,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,14,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,15,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,16,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,17,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,18,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,19,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,20,33.2,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,21,33.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,22,33.2,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,23,33.2,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,24,33.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,25,33.4,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,26,33.4,0,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,27,33.6,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,28,34.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,29,34,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,32,30,34.8,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,33,1,35.6,1,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,33,2,35.2,1,1
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,33,3,34.8,0,2
20,r,-0.630062068033053,-5.21907590846808,0.473496233438758,0.0296705297062345,0.39242341476359,0.565076291652699,15,0.555355479796936,0.00185093471756012,0.28867175510468,32,33,4,36,1,1
