participant,baseline,adapting,task,trial,temperature,rating,confirmed
30,32.1,30.1,1,8,38.1,58.8541666666667,1
30,32.1,30.1,1,9,38.1,36.4583333333333,1
30,32.1,30.1,1,10,38.5799351610994,49.4791666666667,1
30,32.1,31.1,1,1,39.1,93.2291666666667,1
30,32.1,31.1,1,2,34.4754516964001,89.5833333333333,1
30,32.1,31.1,1,3,39.1,96.3541666666667,1
30,32.1,31.1,1,4,39.1,83.3333333333333,1
30,32.1,31.1,1,5,34.4754516964001,4.16666666666667,1
30,32.1,31.1,1,6,39.1,84.375,1
30,32.1,31.1,1,7,34.4754516964001,46.875,1
30,32.1,31.1,1,8,39.1,63.0208333333333,1
30,32.1,31.1,1,9,34.4754516964001,42.1875,1
30,32.1,31.1,1,10,34.4754516964001,35.9375,1
30,32.1,32.1,1,1,40.1,94.2708333333333,1
30,32.1,32.1,1,2,40.1,96.3541666666667,1
30,32.1,32.1,1,3,33.9528019017702,10.9375,1
30,32.1,32.1,1,4,40.1,83.8541666666667,1
30,32.1,32.1,1,5,40.1,84.8958333333333,1
30,32.1,32.1,1,6,33.9528019017702,25.5208333333333,1
30,32.1,32.1,1,7,33.9528019017702,19.2708333333333,1
30,32.1,32.1,1,8,40.1,85.9375,1
30,32.1,32.1,1,9,33.9528019017702,27.6041666666667,1
30,32.1,32.1,1,10,33.9528019017702,15.1041666666667,1
30,32.1,33.1,1,1,41.1,83.8541666666667,1
30,32.1,33.1,1,2,41.1,96.875,1
30,32.1,33.1,1,3,35.12861203287,8.85416666666667,1
30,32.1,33.1,1,4,35.12861203287,35.9375,1
30,32.1,33.1,1,5,35.12861203287,29.6875,1
30,32.1,33.1,1,6,41.1,96.3541666666667,1
30,32.1,33.1,1,7,41.1,83.8541666666667,1
30,32.1,33.1,1,8,41.1,96.3541666666667,1
30,32.1,33.1,1,9,35.12861203287,16.1458333333333,1
30,32.1,33.1,1,10,35.12861203287,19.2708333333333,1
30,32.1,34.1,1,1,42.1,80.7291666666667,1
30,32.1,34.1,1,2,42.1,83.8541666666667,1
30,32.1,34.1,1,3,35.0825041630045,16.1458333333333,1
30,32.1,34.1,1,4,35.0825041630045,17.1875,1
30,32.1,34.1,1,5,42.1,66.1458333333333,1
30,32.1,34.1,1,6,35.0825041630045,22.3958333333333,1
30,32.1,34.1,1,7,35.0825041630045,17.7083333333333,1
30,32.1,34.1,1,8,42.1,82.2916666666667,1
30,32.1,34.1,1,9,35.0825041630045,44.2708333333333,1
30,32.1,34.1,1,10,42.1,69.2708333333333,1
32,32.2,30.2,0,1,26.2,73.4375,1
32,32.2,30.2,0,2,29.5959168440764,17.1875,1
32,32.2,30.2,0,3,26.2,53.6458333333333,1
32,32.2,30.2,0,4,26.2,69.2708333333333,1
32,32.2,30.2,0,5,26.2,51.5625,1
32,32.2,30.2,0,6,29.5959168440764,0,1
32,32.2,30.2,0,7,29.5959168440764,4.6875,1
32,32.2,30.2,0,8,29.5959168440764,0,1
32,32.2,30.2,0,9,29.5959168440764,6.77083333333333,1
32,32.2,30.2,0,10,26.2,53.6458333333333,1
32,32.2,31.2,0,1,31.146768603592,0,1
32,32.2,31.2,0,2,31.146768603592,0,0
32,32.2,31.2,0,3,27.2,0,0
32,32.2,31.2,0,4,27.2,54.6875,1
32,32.2,31.2,0,5,27.2,66.1458333333333,1
32,32.2,31.2,0,6,31.146768603592,0,1
32,32.2,31.2,0,7,27.2,59.8958333333333,1
32,32.2,31.2,0,8,31.146768603592,0,1
32,32.2,31.2,0,9,27.2,58.8541666666667,1
32,32.2,31.2,0,10,31.146768603592,0,1
32,32.2,32.2,0,1,28.2,64.0625,1
32,32.2,32.2,0,2,28.2,76.0416666666667,1
32,32.2,32.2,0,3,31.2928067975157,6.77083333333333,1
32,32.2,32.2,0,4,31.2928067975157,0,1
32,32.2,32.2,0,5,28.2,65.625,1
32,32.2,32.2,0,6,31.2928067975157,0,1
32,32.2,32.2,0,7,31.2928067975157,6.77083333333333,1
32,32.2,32.2,0,8,31.2928067975157,6.77083333333333,1
32,32.2,32.2,0,9,28.2,59.8958333333333,1
32,32.2,32.2,0,10,28.2,45.8333333333333,1
32,32.2,33.2,0,1,29.2,69.2708333333333,1
32,32.2,33.2,0,2,29.2,63.0208333333333,1
32,32.2,33.2,0,3,32.4841814066886,0,1
32,32.2,33.2,0,4,32.4841814066886,0,1
32,32.2,33.2,0,5,29.2,64.0625,1
32,32.2,33.2,0,6,32.4841814066886,0,1
32,32.2,33.2,0,7,32.4841814066886,0,1
32,32.2,33.2,0,8,29.2,51.5625,1
32,32.2,33.2,0,9,29.2,53.6458333333333,1
32,32.2,33.2,0,10,32.4841814066886,10.9375,1
32,32.2,34.2,0,1,30.2,0,1
32,32.2,34.2,0,2,33.6918391806088,4.6875,1
32,32.2,34.2,0,3,30.2,70.3125,1
32,32.2,34.2,0,4,30.2,68.2291666666667,1
32,32.2,34.2,0,5,33.6918391806088,0,1
32,32.2,34.2,0,6,33.6918391806088,0,1
32,32.2,34.2,0,7,30.2,52.6041666666667,1
32,32.2,34.2,0,8,33.6918391806088,0,1
32,32.2,34.2,0,9,33.6918391806088,0,1
32,32.2,34.2,0,10,30.2,41.1458333333333,1
32,32.2,30.2,1,1,31.7725807383176,10.9375,1
32,32.2,30.2,1,2,31.7725807383176,8.85416666666667,1
32,32.2,30.2,1,3,38.2,71.3541666666667,1
32,32.2,30.2,1,4,38.2,64.0625,1
32,32.2,30.2,1,5,38.2,60.9375,1
32,32.2,30.2,1,6,31.7725807383176,0,1
32,32.2,30.2,1,7,31.7725807383176,11.9791666666667,1
32,32.2,30.2,1,8,38.2,38.5416666666667,1
32,32.2,30.2,1,9,31.7725807383176,7.8125,1
32,32.2,30.2,1,10,38.2,47.3958333333333,1
32,32.2,31.2,1,1,33.1128678517462,36.4583333333333,1
32,32.2,31.2,1,2,33.1128678517462,0,1
32,32.2,31.2,1,3,33.1128678517462,30.7291666666667,1
32,32.2,31.2,1,4,39.2,74.4791666666667,1
32,32.2,31.2,1,5,33.1128678517462,32.8125,1
32,32.2,31.2,1,6,39.2,72.3958333333333,1
32,32.2,31.2,1,7,39.2,96.3541666666667,1
32,32.2,31.2,1,8,39.2,51.5625,1
32,32.2,31.2,1,9,33.1128678517462,0,1
32,32.2,31.2,1,10,39.2,43.2291666666667,1
32,32.2,32.2,1,1,34.6152888560227,34.8958333333333,1
32,32.2,32.2,1,2,34.6152888560227,9.375,1
32,32.2,32.2,1,3,34.6152888560227,32.8125,1
32,32.2,32.2,1,4,40.2,88.5416666666667,1
32,32.2,32.2,1,5,34.6152888560227,43.2291666666667,1
32,32.2,32.2,1,6,40.2,49.4791666666667,1
32,32.2,32.2,1,7,40.2,82.2916666666667,1
32,32.2,32.2,1,8,40.2,59.8958333333333,1
32,32.2,32.2,1,9,40.2,50.5208333333333,1
32,32.2,32.2,1,10,34.6152888560227,0,1
32,32.2,33.2,1,1,41.2,76.5625,1
32,32.2,33.2,1,2,41.2,68.2291666666667,1
32,32.2,33.2,1,3,41.2,52.6041666666667,1
32,32.2,33.2,1,4,41.2,53.6458333333333,1
32,32.2,33.2,1,5,37.0729157161999,5.72916666666667,1
32,32.2,33.2,1,6,37.0729157161999,15.625,1
32,32.2,33.2,1,7,41.2,39.0625,1
32,32.2,33.2,1,8,37.0729157161999,10.9375,1
32,32.2,33.2,1,9,37.0729157161999,11.9791666666667,1
32,32.2,33.2,1,10,37.0729157161999,31.7708333333333,1
32,32.2,34.2,1,1,34.9118522544738,25,1
32,32.2,34.2,1,2,34.9118522544738,0,1
32,32.2,34.2,1,3,34.9118522544738,0,1
32,32.2,34.2,1,4,34.9118522544738,8.85416666666667,1
32,32.2,34.2,1,5,42.2,74.4791666666667,1
32,32.2,34.2,1,6,42.2,100,1
32,32.2,34.2,1,7,42.2,75.5208333333333,1
32,32.2,34.2,1,8,34.9118522544738,0,1
32,32.2,34.2,1,9,42.2,50,1
32,32.2,34.2,1,10,42.2,65.1041666666667,1
34,29.5,27.5,0,1,23.5,7.8125,1
34,29.5,27.5,0,2,26.7723876179003,2.60416666666667,1
34,29.5,27.5,0,3,23.5,5.72916666666667,1
34,29.5,27.5,0,4,23.5,7.8125,1
34,29.5,27.5,0,5,23.5,5.72916666666667,1
34,29.5,27.5,0,6,26.7723876179003,1.5625,1
34,29.5,27.5,0,7,26.7723876179003,1.5625,1
34,29.5,27.5,0,8,26.7723876179003,2.60416666666667,1
34,29.5,27.5,0,9,26.7723876179003,1.5625,1
34,29.5,27.5,0,10,23.5,3.64583333333333,1
34,29.5,28.5,0,1,28.2180364203572,2.60416666666667,1
34,29.5,28.5,0,2,28.2180364203572,3.64583333333333,1
34,29.5,28.5,0,3,24.5,6.77083333333333,1
34,29.5,28.5,0,4,24.5,7.29166666666667,1
34,29.5,28.5,0,5,24.5,7.8125,1
34,29.5,28.5,0,6,28.2180364203572,2.60416666666667,1
34,29.5,28.5,0,7,24.5,4.6875,1
34,29.5,28.5,0,8,28.2180364203572,1.5625,1
34,29.5,28.5,0,9,24.5,5.72916666666667,1
34,29.5,28.5,0,10,28.2180364203572,2.60416666666667,1
34,29.5,29.5,0,1,25.5,7.29166666666667,1
34,29.5,29.5,0,2,25.5,6.77083333333333,1
34,29.5,29.5,0,3,29.4702522856723,2.60416666666667,1
34,29.5,29.5,0,4,29.4702522856723,1.5625,1
34,29.5,29.5,0,5,25.5,5.72916666666667,1
34,29.5,29.5,0,6,29.4702522856723,2.60416666666667,1
34,29.5,29.5,0,7,29.4702522856723,1.5625,1
34,29.5,29.5,0,8,29.4702522856723,1.5625,1
34,29.5,29.5,0,9,25.5,3.64583333333333,1
34,29.5,29.5,0,10,25.5,4.6875,1
34,29.5,30.5,0,1,26.5,7.8125,1
34,29.5,30.5,0,2,26.5,7.8125,1
34,29.5,30.5,0,3,30.4662836416765,1.5625,1
34,29.5,30.5,0,4,30.4662836416765,1.5625,1
34,29.5,30.5,0,5,26.5,4.6875,1
34,29.5,30.5,0,6,30.4662836416765,0,1
34,29.5,30.5,0,7,30.4662836416765,3.64583333333333,1
34,29.5,30.5,0,8,26.5,3.64583333333333,1
34,29.5,30.5,0,9,26.5,6.77083333333333,1
34,29.5,30.5,0,10,30.4662836416765,1.5625,1
34,29.5,31.5,0,1,27.5,9.89583333333333,1
34,29.5,31.5,0,2,31.4844862392522,5.72916666666667,1
34,29.5,31.5,0,3,27.5,5.72916666666667,1
34,29.5,31.5,0,4,27.5,5.72916666666667,1
34,29.5,31.5,0,5,31.4844862392522,3.64583333333333,1
34,29.5,31.5,0,6,31.4844862392522,3.64583333333333,1
34,29.5,31.5,0,7,27.5,9.89583333333333,1
34,29.5,31.5,0,8,31.4844862392522,2.60416666666667,1
34,29.5,31.5,0,9,31.4844862392522,1.5625,1
34,29.5,31.5,0,10,27.5,7.8125,1
34,29.5,27.5,1,1,30.7977070944406,2.60416666666667,1
34,29.5,27.5,1,2,30.7977070944406,1.5625,1
34,29.5,27.5,1,3,35.5,9.89583333333333,1
34,29.5,27.5,1,4,35.5,4.6875,1
34,29.5,27.5,1,5,35.5,3.64583333333333,1
34,29.5,27.5,1,6,30.7977070944406,1.5625,1
34,29.5,27.5,1,7,30.7977070944406,2.60416666666667,1
34,29.5,27.5,1,8,35.5,3.64583333333333,1
34,29.5,27.5,1,9,30.7977070944406,2.60416666666667,1
34,29.5,27.5,1,10,35.5,3.64583333333333,1
34,29.5,28.5,1,1,39.201386510835,13.0208333333333,1
34,29.5,28.5,1,2,39.201386510835,11.4583333333333,1
34,29.5,28.5,1,3,39.201386510835,6.77083333333333,1
34,29.5,28.5,1,4,36.5,5.72916666666667,1
34,29.5,28.5,1,5,39.201386510835,4.6875,1
34,29.5,28.5,1,6,36.5,3.64583333333333,1
34,29.5,28.5,1,7,36.5,2.60416666666667,1
34,29.5,28.5,1,8,36.5,2.60416666666667,1
34,29.5,28.5,1,9,39.201386510835,5.72916666666667,1
34,29.5,28.5,1,10,36.5,2.60416666666667,1
34,29.5,29.5,1,1,31.2990368672015,3.64583333333333,1
34,29.5,29.5,1,2,31.2990368672015,2.60416666666667,1
34,29.5,29.5,1,3,31.2990368672015,3.64583333333333,1
34,29.5,29.5,1,4,37.5,5.20833333333333,1
34,29.5,29.5,1,5,31.2990368672015,3.64583333333333,1
34,29.5,29.5,1,6,37.5,5.72916666666667,1
34,29.5,29.5,1,7,37.5,7.8125,1
34,29.5,29.5,1,8,37.5,2.60416666666667,1
34,29.5,29.5,1,9,37.5,4.6875,1
34,29.5,29.5,1,10,31.2990368672015,2.60416666666667,1
34,29.5,30.5,1,1,38.5,7.8125,1
34,29.5,30.5,1,2,38.5,5.72916666666667,1
34,29.5,30.5,1,3,38.5,8.85416666666667,1
34,29.5,30.5,1,4,38.5,3.64583333333333,1
34,29.5,30.5,1,5,32.1122517192373,2.60416666666667,1
34,29.5,30.5,1,6,32.1122517192373,0,1
34,29.5,30.5,1,7,38.5,5.72916666666667,1
34,29.5,30.5,1,8,32.1122517192373,2.60416666666667,1
34,29.5,30.5,1,9,32.1122517192373,1.5625,1
34,29.5,30.5,1,10,32.1122517192373,2.60416666666667,1
34,29.5,31.5,1,1,32.8268456260476,4.16666666666667,1
34,29.5,31.5,1,2,32.8268456260476,4.6875,1
34,29.5,31.5,1,3,32.8268456260476,6.77083333333333,1
34,29.5,31.5,1,4,32.8268456260476,2.60416666666667,1
34,29.5,31.5,1,5,39.5,13.5416666666667,1
34,29.5,31.5,1,6,39.5,10.4166666666667,1
34,29.5,31.5,1,7,39.5,9.89583333333333,1
34,29.5,31.5,1,8,32.8268456260476,2.60416666666667,1
34,29.5,31.5,1,9,39.5,4.6875,1
34,29.5,31.5,1,10,39.5,6.77083333333333,1
36,30.2,28.2,0,1,24.2,38.0208333333333,1
36,30.2,28.2,0,2,24.2,28.6458333333333,1
36,30.2,28.2,0,3,27.1347095796385,7.8125,1
36,30.2,28.2,0,4,24.2,22.3958333333333,1
36,30.2,28.2,0,5,24.2,17.1875,1
36,30.2,28.2,0,6,27.1347095796385,0,1
36,30.2,28.2,0,7,27.1347095796385,7.8125,1
36,30.2,28.2,0,8,24.2,33.8541666666667,1
36,30.2,28.2,0,9,27.1347095796385,16.1458333333333,1
36,30.2,28.2,0,10,27.1347095796385,5.72916666666667,1
36,30.2,29.2,0,1,27.1978084448071,22.3958333333333,1
36,30.2,29.2,0,2,27.1978084448071,36.9791666666667,1
36,30.2,29.2,0,3,25.2,44.2708333333333,1
36,30.2,29.2,0,4,27.1978084448071,41.1458333333333,1
36,30.2,29.2,0,5,25.2,21.3541666666667,1
36,30.2,29.2,0,6,25.2,33.8541666666667,1
36,30.2,29.2,0,7,27.1978084448071,38.0208333333333,1
36,30.2,29.2,0,8,25.2,34.8958333333333,1
36,30.2,29.2,0,9,25.2,41.1458333333333,1
36,30.2,29.2,0,10,27.1978084448071,18.2291666666667,1
36,30.2,30.2,0,1,29.0537614866612,21.3541666666667,1
36,30.2,30.2,0,2,26.2,30.7291666666667,1
36,30.2,30.2,0,3,29.0537614866612,18.2291666666667,1
36,30.2,30.2,0,4,29.0537614866612,31.7708333333333,1
36,30.2,30.2,0,5,26.2,43.2291666666667,1
36,30.2,30.2,0,6,26.2,29.6875,1
36,30.2,30.2,0,7,26.2,34.8958333333333,1
36,30.2,30.2,0,8,29.0537614866612,0,1
36,30.2,30.2,0,9,26.2,20.3125,1
36,30.2,30.2,0,10,29.0537614866612,0,1
36,30.2,31.2,0,1,27.2,43.2291666666667,1
36,30.2,31.2,0,2,30.1904269854072,23.4375,1
36,30.2,31.2,0,3,27.2,29.6875,1
36,30.2,31.2,0,4,27.2,48.4375,1
36,30.2,31.2,0,5,30.1904269854072,0,1
36,30.2,31.2,0,6,27.2,24.4791666666667,1
36,30.2,31.2,0,7,30.1904269854072,9.89583333333333,1
36,30.2,31.2,0,8,30.1904269854072,0,1
36,30.2,31.2,0,9,27.2,41.1458333333333,1
36,30.2,31.2,0,10,30.1904269854072,15.1041666666667,1
36,30.2,32.2,0,1,28.2,56.7708333333333,1
36,30.2,32.2,0,2,31.6463310220035,0,1
36,30.2,32.2,0,3,28.2,31.7708333333333,1
36,30.2,32.2,0,4,31.6463310220035,18.2291666666667,1
36,30.2,32.2,0,5,28.2,36.9791666666667,1
36,30.2,32.2,0,6,28.2,49.4791666666667,1
36,30.2,32.2,0,7,31.6463310220035,16.6666666666667,1
36,30.2,32.2,0,8,31.6463310220035,11.9791666666667,1
36,30.2,32.2,0,9,31.6463310220035,0,1
36,30.2,32.2,0,10,28.2,39.0625,1
36,30.2,28.2,1,1,36.2,5.72916666666667,1
36,30.2,28.2,1,2,32.7229661090425,20.8333333333333,1
36,30.2,28.2,1,3,32.7229661090425,4.6875,1
36,30.2,28.2,1,4,32.7229661090425,15.1041666666667,1
36,30.2,28.2,1,5,36.2,18.2291666666667,1
36,30.2,28.2,1,6,36.2,27.6041666666667,1
36,30.2,28.2,1,7,32.7229661090425,13.5416666666667,1
36,30.2,28.2,1,8,36.2,30.7291666666667,1
36,30.2,28.2,1,9,32.7229661090425,0,1
36,30.2,28.2,1,10,36.2,22.3958333333333,1
36,30.2,29.2,1,1,36.1355139382857,16.1458333333333,1
36,30.2,29.2,1,2,36.1355139382857,27.6041666666667,1
36,30.2,29.2,1,3,37.2,19.2708333333333,1
36,30.2,29.2,1,4,37.2,31.7708333333333,1
36,30.2,29.2,1,5,36.1355139382857,0,1
36,30.2,29.2,1,6,37.2,35.9375,1
36,30.2,29.2,1,7,37.2,42.1875,1
36,30.2,29.2,1,8,36.1355139382857,40.1041666666667,1
36,30.2,29.2,1,9,36.1355139382857,17.1875,1
36,30.2,29.2,1,10,37.2,41.1458333333333,1
36,30.2,30.2,1,1,38.2,30.7291666666667,1
36,30.2,30.2,1,2,34.7077416266334,14.0625,1
36,30.2,30.2,1,3,38.2,34.8958333333333,1
36,30.2,30.2,1,4,34.7077416266334,13.0208333333333,1
36,30.2,30.2,1,5,34.7077416266334,0,1
36,30.2,30.2,1,6,38.2,32.8125,1
36,30.2,30.2,1,7,34.7077416266334,19.2708333333333,1
36,30.2,30.2,1,8,34.7077416266334,0,1
36,30.2,30.2,1,9,38.2,29.6875,1
36,30.2,30.2,1,10,38.2,34.375,1
36,30.2,31.2,1,1,39.2,32.8125,1
36,30.2,31.2,1,2,35.3907010276365,18.2291666666667,1
36,30.2,31.2,1,3,35.3907010276365,13.0208333333333,1
36,30.2,31.2,1,4,39.2,36.9791666666667,1
36,30.2,31.2,1,5,35.3907010276365,0,1
36,30.2,31.2,1,6,39.2,32.8125,1
36,30.2,31.2,1,7,39.2,38.0208333333333,1
36,30.2,31.2,1,8,39.2,35.9375,1
36,30.2,31.2,1,9,35.3907010276365,41.1458333333333,1
36,30.2,31.2,1,10,35.3907010276365,0,1
36,30.2,32.2,1,1,34.6860303772603,10.9375,1
36,30.2,32.2,1,2,34.6860303772603,24.4791666666667,1
36,30.2,32.2,1,3,34.6860303772603,11.9791666666667,1
36,30.2,32.2,1,4,34.6860303772603,35.9375,1
36,30.2,32.2,1,5,40.2,47.3958333333333,1
36,30.2,32.2,1,6,40.2,49.4791666666667,1
36,30.2,32.2,1,7,34.6860303772603,19.2708333333333,1
36,30.2,32.2,1,8,40.2,51.5625,1
36,30.2,32.2,1,9,40.2,55.2083333333333,1
36,30.2,32.2,1,10,40.2,60.9375,1
38,30,28,0,1,24,64.5833333333333,1
38,30,28,0,2,27.7363408239009,2.08333333333333,1
38,30,28,0,3,24,41.1458333333333,1
38,30,28,0,4,24,44.7916666666667,1
38,30,28,0,5,24,33.8541666666667,1
38,30,28,0,6,27.7363408239009,8.85416666666667,1
38,30,28,0,7,27.7363408239009,4.16666666666667,1
38,30,28,0,8,27.7363408239009,0,1
38,30,28,0,9,27.7363408239009,8.85416666666667,1
38,30,28,0,10,24,22.3958333333333,1
38,30,29,0,1,28.7450118424283,8.85416666666667,1
38,30,29,0,2,28.7450118424283,2.08333333333333,1
38,30,29,0,3,25,35.4166666666667,1
38,30,29,0,4,25,28.6458333333333,1
38,30,29,0,5,25,18.2291666666667,1
38,30,29,0,6,28.7450118424283,1.5625,1
38,30,29,0,7,25,15.625,1
38,30,29,0,8,28.7450118424283,1.5625,1
38,30,29,0,9,25,6.77083333333333,1
38,30,29,0,10,28.7450118424283,0,1
38,30,30,0,1,26,52.6041666666667,1
38,30,30,0,2,26,41.6666666666667,1
38,30,30,0,3,29.7363408239009,3.125,1
38,30,30,0,4,29.7363408239009,0,1
38,30,30,0,5,26,18.2291666666667,1
38,30,30,0,6,29.7363408239009,4.16666666666667,1
38,30,30,0,7,29.7363408239009,2.60416666666667,1
38,30,30,0,8,29.7363408239009,0,1
38,30,30,0,9,26,16.1458333333333,1
38,30,30,0,10,26,13.0208333333333,1
38,30,31,0,1,27,51.5625,1
38,30,31,0,2,27,51.5625,1
38,30,31,0,3,30.530141910681,8.33333333333333,1
38,30,31,0,4,30.530141910681,1.5625,1
38,30,31,0,5,27,25.5208333333333,1
38,30,31,0,6,30.530141910681,5.72916666666667,1
38,30,31,0,7,30.530141910681,0,1
38,30,31,0,8,27,24.4791666666667,1
38,30,31,0,9,27,33.8541666666667,1
38,30,31,0,10,30.530141910681,3.64583333333333,1
38,30,32,0,1,28,56.7708333333333,1
38,30,32,0,2,31.735517222624,11.9791666666667,1
38,30,32,0,3,28,28.6458333333333,1
38,30,32,0,4,28,40.625,1
38,30,32,0,5,31.735517222624,0,1
38,30,32,0,6,31.735517222624,5.72916666666667,1
38,30,32,0,7,28,23.9583333333333,1
38,30,32,0,8,31.735517222624,0,1
38,30,32,0,9,31.735517222624,3.125,1
38,30,32,0,10,28,12.5,1
38,30,28,1,1,30.6081639906137,9.89583333333333,1
38,30,28,1,2,30.6081639906137,8.33333333333333,1
38,30,28,1,3,36,25.5208333333333,1
38,30,28,1,4,36,36.9791666666667,1
38,30,28,1,5,36,25.5208333333333,1
38,30,28,1,6,30.6081639906137,0,1
38,30,28,1,7,30.6081639906137,2.08333333333333,1
38,30,28,1,8,36,16.1458333333333,1
38,30,28,1,9,30.6081639906137,8.85416666666667,1
38,30,28,1,10,36,22.3958333333333,1
38,30,29,1,1,30.8018632272864,0,1
38,30,29,1,2,30.8018632272864,3.64583333333333,1
38,30,29,1,3,30.8018632272864,2.60416666666667,1
38,30,29,1,4,37,16.1458333333333,1
38,30,29,1,5,30.8018632272864,5.72916666666667,1
38,30,29,1,6,37,28.6458333333333,1
38,30,29,1,7,37,32.8125,1
38,30,29,1,8,37,15.1041666666667,1
38,30,29,1,9,30.8018632272864,4.6875,1
38,30,29,1,10,37,19.2708333333333,1
38,30,30,1,1,31.8501295070048,1.04166666666667,1
38,30,30,1,2,31.8501295070048,10.9375,1
38,30,30,1,3,31.8501295070048,11.4583333333333,1
38,30,30,1,4,38,26.5625,1
38,30,30,1,5,31.8501295070048,6.77083333333333,1
38,30,30,1,6,38,36.9791666666667,1
38,30,30,1,7,38,36.9791666666667,1
38,30,30,1,8,38,34.8958333333333,1
38,30,30,1,9,38,42.1875,1
38,30,30,1,10,31.8501295070048,2.08333333333333,1
38,30,31,1,1,39,40.1041666666667,1
38,30,31,1,2,39,43.75,1
38,30,31,1,3,39,30.7291666666667,1
38,30,31,1,4,39,40.1041666666667,1
38,30,31,1,5,32.6832340794236,2.08333333333333,1
38,30,31,1,6,32.6832340794236,0,1
38,30,31,1,7,39,32.2916666666667,1
38,30,31,1,8,32.6832340794236,11.9791666666667,1
38,30,31,1,9,32.6832340794236,3.64583333333333,1
38,30,31,1,10,32.6832340794236,2.08333333333333,1
38,30,32,1,1,33.0700663778218,3.125,1
38,30,32,1,2,33.0700663778218,17.7083333333333,1
38,30,32,1,3,33.0700663778218,10.9375,1
38,30,32,1,4,33.0700663778218,18.2291666666667,1
38,30,32,1,5,40,71.3541666666667,1
38,30,32,1,6,40,80.7291666666667,1
38,30,32,1,7,40,70.8333333333333,1
38,30,32,1,8,33.0700663778218,0,1
38,30,32,1,9,40,15.1041666666667,1
38,30,32,1,10,40,21.3541666666667,1
39,33,31,0,1,30.7363408239009,1.04166666666667,1
39,33,31,0,2,30.7363408239009,0,1
39,33,31,0,3,30.7363408239009,1.5625,1
39,33,31,0,4,27,45.3125,1
39,33,31,0,5,27,48.4375,1
39,33,31,0,6,27,44.2708333333333,1
39,33,31,0,7,27,35.9375,1
39,33,31,0,8,30.7363408239009,0,1
39,33,31,0,9,27,29.6875,1
39,33,31,0,10,30.7363408239009,1.04166666666667,1
39,33,32,0,1,28,46.3541666666667,1
39,33,32,0,2,28,53.125,1
39,33,32,0,3,28,48.4375,1
39,33,32,0,4,28,48.4375,1
39,33,32,0,5,28,43.75,1
39,33,32,0,6,31.4984107206934,0,1
39,33,32,0,7,31.4984107206934,0,1
39,33,32,0,8,31.4984107206934,0,0
39,33,32,0,9,31.4984107206934,0,1
39,33,32,0,10,31.4984107206934,0,1
39,33,33,0,1,32.1358463107896,5.72916666666667,1
39,33,33,0,2,29,44.2708333333333,1
39,33,33,0,3,29,54.6875,1
39,33,33,0,4,32.1358463107896,0,1
39,33,33,0,5,32.1358463107896,4.16666666666667,1
39,33,33,0,6,29,46.3541666666667,1
39,33,33,0,7,29,49.4791666666667,1
39,33,33,0,8,29,25,1
39,33,33,0,9,32.1358463107896,4.16666666666667,1
39,33,33,0,10,32.1358463107896,1.04166666666667,1
39,33,34,0,1,30,23.4375,1
39,33,34,0,2,33.7180364203572,0,1
39,33,34,0,3,33.7180364203572,0,1
39,33,34,0,4,33.7180364203572,2.08333333333333,1
39,33,34,0,5,30,30.7291666666667,1
39,33,34,0,6,30,44.2708333333333,1
39,33,34,0,7,33.7180364203572,0,1
39,33,34,0,8,30,19.2708333333333,1
39,33,34,0,9,33.7180364203572,0,1
39,33,34,0,10,30,9.89583333333333,1
39,33,35,0,1,34.5834420168208,6.77083333333333,1
39,33,35,0,2,31,24.4791666666667,1
39,33,35,0,3,34.5834420168208,1.04166666666667,1
39,33,35,0,4,31,32.8125,1
39,33,35,0,5,34.5834420168208,4.6875,1
39,33,35,0,6,34.5834420168208,0,1
39,33,35,0,7,31,38.0208333333333,1
39,33,35,0,8,34.5834420168208,0,1
39,33,35,0,9,31,48.4375,1
39,33,35,0,10,31,45.3125,1
39,33,31,1,1,33.2922805723383,9.89583333333333,1
39,33,31,1,2,39,40.1041666666667,1
39,33,31,1,3,39,52.6041666666667,1
39,33,31,1,4,33.2922805723383,8.33333333333333,1
39,33,31,1,5,33.2922805723383,0,1
39,33,31,1,6,33.2922805723383,2.08333333333333,1
39,33,31,1,7,39,38.0208333333333,1
39,33,31,1,8,39,38.0208333333333,1
39,33,31,1,9,39,47.3958333333333,1
39,33,31,1,10,33.2922805723383,11.4583333333333,1
39,33,32,1,1,40,41.1458333333333,1
39,33,32,1,2,40,47.3958333333333,1
39,33,32,1,3,33.1646211434043,0,1
39,33,32,1,4,40,35.4166666666667,1
39,33,32,1,5,33.1646211434043,0,1
39,33,32,1,6,33.1646211434043,2.08333333333333,1
39,33,32,1,7,40,28.6458333333333,1
39,33,32,1,8,33.1646211434043,3.125,1
39,33,32,1,9,40,10.4166666666667,1
39,33,32,1,10,33.1646211434043,0,1
39,33,33,1,1,33.8524383889001,17.7083333333333,1
39,33,33,1,2,41,50.5208333333333,1
39,33,33,1,3,41,48.9583333333333,1
39,33,33,1,4,33.8524383889001,2.08333333333333,1
39,33,33,1,5,41,38.0208333333333,1
39,33,33,1,6,33.8524383889001,2.08333333333333,1
39,33,33,1,7,33.8524383889001,13.5416666666667,1
39,33,33,1,8,41,50,1
39,33,33,1,9,41,46.875,1
39,33,33,1,10,33.8524383889001,0,1
39,33,34,1,1,34.2635577309899,0,1
39,33,34,1,2,34.2635577309899,0,1
