participant,baseline,adapting,task,trial,temperature,rating,confirmed,baseline_flag,target_flag,deviation_flag,recorded_temperature
29,32.5,30.5,1,7,33.3898618470923,2.08333333333333,1,0,0,0,33.3
29,32.5,30.5,1,8,38.5,21.875,1,0,0,0,38.3681818181818
29,32.5,30.5,1,9,33.3898618470923,6.77083333333333,1,1,0,0,33.3
29,32.5,30.5,1,10,38.5,5.72916666666667,1,0,0,0,38.3766666666667
29,32.5,31.5,1,1,39.5,34.8958333333333,1,0,0,0,39.3904255319149
29,32.5,31.5,1,2,35.5517907364969,8.85416666666667,1,0,0,0,35.4433333333333
29,32.5,31.5,1,3,39.5,17.1875,1,0,0,0,39.3934782608695
29,32.5,31.5,1,4,35.5517907364969,4.16666666666667,1,0,0,0,35.44
29,32.5,31.5,1,5,39.5,12.5,1,0,0,0,39.4
29,32.5,31.5,1,6,35.5517907364969,2.08333333333333,1,0,0,0,35.4404255319149
29,32.5,31.5,1,7,39.5,5.72916666666667,1,0,0,0,39.3945652173913
29,32.5,31.5,1,8,35.5517907364969,2.08333333333333,1,1,0,0,35.4436170212766
29,32.5,31.5,1,9,35.5517907364969,1.04166666666667,1,0,0,0,35.5
29,32.5,31.5,1,10,39.5,34.8958333333333,1,0,0,0,39.3032608695652
29,32.5,33.5,1,1,41.5,23.4375,1,0,0,0,41.4
29,32.5,33.5,1,2,41.5,44.7916666666667,1,0,1,0,41.3032608695652
29,32.5,33.5,1,3,34.8926897992238,3.64583333333333,1,0,0,0,34.8
29,32.5,33.5,1,4,34.8926897992238,2.60416666666667,1,0,0,0,34.8
29,32.5,33.5,1,5,41.5,14.0625,1,0,0,0,41.4
29,32.5,33.5,1,6,41.5,21.875,1,1,0,0,41.3133333333333
29,32.5,33.5,1,7,34.8926897992238,1.5625,1,0,0,0,34.8
29,32.5,33.5,1,8,34.8926897992238,1.5625,1,0,0,0,34.8
29,32.5,33.5,1,9,41.5,5.72916666666667,1,0,0,0,41.4
29,32.5,33.5,1,10,34.8926897992238,1.5625,1,1,0,0,34.8
29,32.5,34.5,1,1,36.2857528842671,3.125,1,0,0,0,36.2
29,32.5,34.5,1,2,36.2857528842671,7.8125,1,0,0,0,36.1777777777778
29,32.5,34.5,1,3,36.2857528842671,6.25,1,0,0,0,36.2
29,32.5,34.5,1,4,42.5,64.0625,1,0,0,0,42.3032608695652
29,32.5,34.5,1,5,36.2857528842671,1.04166666666667,1,0,0,0,36.2
29,32.5,34.5,1,6,42.5,29.1666666666667,1,0,0,0,42.320652173913
29,32.5,34.5,1,7,42.5,50.5208333333333,1,0,0,0,42.3904255319149
29,32.5,34.5,1,8,42.5,35.9375,1,0,0,0,42.3202127659574
29,32.5,34.5,1,9,36.2857528842671,2.60416666666667,1,0,0,0,36.2
29,32.5,34.5,1,10,42.5,14.0625,1,0,0,0,42.3233333333333
30,32.1,30.1,0,1,29.8371092769748,10.9375,1,0,0,0,29.8
30,32.1,30.1,0,2,26.1,92.1875,1,0,0,0,26
30,32.1,30.1,0,3,29.8371092769748,9.375,1,1,0,0,29.8
30,32.1,30.1,0,4,29.8371092769748,17.1875,1,0,0,0,29.8
30,32.1,30.1,0,5,29.8371092769748,25.5208333333333,1,0,0,0,29.8
30,32.1,30.1,0,6,26.1,74.4791666666667,1,0,0,0,26
30,32.1,30.1,0,7,26.1,96.3541666666667,1,1,0,0,26
30,32.1,30.1,0,8,29.8371092769748,19.2708333333333,1,1,0,0,29.8
30,32.1,30.1,0,9,26.1,71.3541666666667,1,0,0,0,26
30,32.1,30.1,0,10,26.1,53.6458333333333,1,1,0,0,26.0489361702128
30,32.1,31.1,0,1,30.7798388386535,11.9791666666667,1,0,0,0,30.8
30,32.1,31.1,0,2,27.1,86.9791666666667,1,0,0,0,27
30,32.1,31.1,0,3,30.7798388386535,10.9375,1,1,0,0,30.8
30,32.1,31.1,0,4,27.1,86.9791666666667,1,0,0,0,27
30,32.1,31.1,0,5,30.7798388386535,0,0,1,0,0,30.8
30,32.1,31.1,0,6,27.1,89.0625,1,0,0,0,27.0072916666667
30,32.1,31.1,0,7,30.7798388386535,16.1458333333333,1,1,0,0,30.8
30,32.1,31.1,0,8,27.1,66.1458333333333,1,0,0,0,27.0326086956522
30,32.1,31.1,0,9,30.7798388386535,30.7291666666667,1,1,0,0,30.8
30,32.1,31.1,0,10,27.1,52.0833333333333,1,0,0,0,27.0181818181818
30,32.1,32.1,0,1,28.1,81.7708333333333,1,0,0,0,28
30,32.1,32.1,0,2,31.8121846431361,7.29166666666667,1,1,0,0,31.8
30,32.1,32.1,0,3,28.1,95.3125,1,0,0,0,28.0010416666667
30,32.1,32.1,0,4,31.8121846431361,9.89583333333333,1,1,0,0,31.8
30,32.1,32.1,0,5,31.8121846431361,14.5833333333333,1,0,0,0,31.8
30,32.1,32.1,0,6,28.1,93.2291666666667,1,0,0,0,28
30,32.1,32.1,0,7,28.1,94.2708333333333,1,1,0,0,28.004347826087
30,32.1,32.1,0,8,31.8121846431361,14.5833333333333,1,1,0,0,31.8
30,32.1,32.1,0,9,31.8121846431361,29.6875,1,0,0,0,31.8
30,32.1,32.1,0,10,28.1,91.1458333333333,1,0,0,0,28
30,32.1,33.1,0,1,29.1,66.1458333333333,1,0,0,0,29
30,32.1,33.1,0,2,32.7028600810208,7.29166666666667,1,1,0,0,32.7
30,32.1,33.1,0,3,29.1,79.1666666666667,1,0,0,0,29.0130434782609
30,32.1,33.1,0,4,32.7028600810208,27.6041666666667,1,1,0,0,32.7
30,32.1,33.1,0,5,29.1,78.6458333333333,1,0,0,0,29.0119565217391
30,32.1,33.1,0,6,29.1,84.8958333333333,1,1,0,0,29.0053191489362
30,32.1,33.1,0,7,32.7028600810208,23.4375,1,1,0,0,32.7
30,32.1,33.1,0,8,32.7028600810208,24.4791666666667,1,0,0,0,32.7
30,32.1,33.1,0,9,29.1,71.3541666666667,1,0,0,0,29.0111111111111
30,32.1,33.1,0,10,32.7028600810208,17.1875,1,1,0,0,32.7
30,32.1,34.1,0,1,33.5826446607003,10.9375,1,0,0,0,33.6
30,32.1,34.1,0,2,30.1,73.4375,1,0,0,0,30.0042553191489
30,32.1,34.1,0,3,33.5826446607003,15.625,1,1,0,0,33.6
30,32.1,34.1,0,4,30.1,71.3541666666667,1,0,0,0,30
30,32.1,34.1,0,5,30.1,55.7291666666667,1,1,0,0,30.0088888888889
30,32.1,34.1,0,6,30.1,67.1875,1,1,0,0,30
30,32.1,34.1,0,7,33.5826446607003,8.85416666666667,1,1,0,0,33.6
30,32.1,34.1,0,8,33.5826446607003,7.8125,1,0,0,0,33.6
30,32.1,34.1,0,9,30.1,47.3958333333333,1,0,0,0,30.0097826086957
30,32.1,34.1,0,10,33.5826446607003,9.89583333333333,1,1,0,0,33.6
30,32.1,30.1,1,1,38.1,77.6041666666667,1,0,0,0,38.025
30,32.1,30.1,1,2,38.1,88.0208333333333,1,0,0,0,38
30,32.1,30.1,1,3,38.5799351610994,80.2083333333333,1,0,0,0,38.5255319148936
30,32.1,30.1,1,4,38.1,93.2291666666667,1,0,0,0,38
30,32.1,30.1,1,5,38.5799351610994,55.7291666666667,1,0,0,0,38.5265957446808
30,32.1,30.1,1,6,38.5799351610994,69.2708333333333,1,1,0,0,38.5042553191489
30,32.1,30.1,1,7,38.5799351610994,58.8541666666667,1,0,0,0,38.5266666666667
30,32.1,30.1,1,8,38.1,58.8541666666667,1,1,0,0,38
30,32.1,30.1,1,9,38.1,36.4583333333333,1,0,0,0,38.0276595744681
30,32.1,30.1,1,10,38.5799351610994,49.4791666666667,1,0,0,0,38.5304347826087
30,32.1,31.1,1,1,39.1,93.2291666666667,1,0,0,0,39
30,32.1,31.1,1,2,34.4754516964001,89.5833333333333,1,0,0,0,34.3989130434783
30,32.1,31.1,1,3,39.1,96.3541666666667,1,0,0,0,39
30,32.1,31.1,1,4,39.1,83.3333333333333,1,0,0,0,38.9955555555556
30,32.1,31.1,1,5,34.4754516964001,4.16666666666667,1,0,0,0,34.4
30,32.1,31.1,1,6,39.1,84.375,1,0,0,0,38.9968085106383
30,32.1,31.1,1,7,34.4754516964001,46.875,1,0,0,0,34.4
30,32.1,31.1,1,8,39.1,63.0208333333333,1,0,0,0,38.9978260869565
30,32.1,31.1,1,9,34.4754516964001,42.1875,1,0,0,0,34.4
30,32.1,31.1,1,10,34.4754516964001,35.9375,1,0,0,0,34.4
30,32.1,32.1,1,1,40.1,94.2708333333333,1,0,0,0,39.9989361702128
30,32.1,32.1,1,2,40.1,96.3541666666667,1,0,0,0,39.9882978723404
30,32.1,32.1,1,3,33.9528019017702,10.9375,1,0,0,0,33.9
30,32.1,32.1,1,4,40.1,83.8541666666667,1,0,0,0,39.9945652173913
30,32.1,32.1,1,5,40.1,84.8958333333333,1,0,0,0,39.9967391304348
30,32.1,32.1,1,6,33.9528019017702,25.5208333333333,1,0,0,0,33.8989130434783
30,32.1,32.1,1,7,33.9528019017702,19.2708333333333,1,0,0,0,33.9
30,32.1,32.1,1,8,40.1,85.9375,1,0,0,0,39.9897727272727
30,32.1,32.1,1,9,33.9528019017702,27.6041666666667,1,0,0,0,33.8968085106383
30,32.1,32.1,1,10,33.9528019017702,15.1041666666667,1,0,0,0,33.9
30,32.1,33.1,1,1,41.1,83.8541666666667,1,0,0,0,40.9988888888889
30,32.1,33.1,1,2,41.1,96.875,1,1,0,0,40.9944444444444
30,32.1,33.1,1,3,35.12861203287,8.85416666666667,1,0,0,0,35
30,32.1,33.1,1,4,35.12861203287,35.9375,1,0,0,0,34.9933333333333
30,32.1,33.1,1,5,35.12861203287,29.6875,1,0,0,0,34.9957446808511
30,32.1,33.1,1,6,41.1,96.3541666666667,1,0,0,0,40.9923913043478
30,32.1,33.1,1,7,41.1,83.8541666666667,1,0,0,0,40.9966666666667
30,32.1,33.1,1,8,41.1,96.3541666666667,1,0,0,0,40.9945652173913
30,32.1,33.1,1,9,35.12861203287,16.1458333333333,1,0,0,0,34.9644444444444
30,32.1,33.1,1,10,35.12861203287,19.2708333333333,1,0,0,0,35
30,32.1,34.1,1,1,42.1,80.7291666666667,1,0,0,0,41.9945652173913
30,32.1,34.1,1,2,42.1,83.8541666666667,1,0,0,0,41.9771739130435
30,32.1,34.1,1,3,35.0825041630045,16.1458333333333,1,0,0,0,35
30,32.1,34.1,1,4,35.0825041630045,17.1875,1,0,0,0,35
30,32.1,34.1,1,5,42.1,66.1458333333333,1,0,0,0,41.99375
30,32.1,34.1,1,6,35.0825041630045,22.3958333333333,1,0,0,0,35
30,32.1,34.1,1,7,35.0825041630045,17.7083333333333,1,0,0,0,35
30,32.1,34.1,1,8,42.1,82.2916666666667,1,0,0,0,41.979347826087
30,32.1,34.1,1,9,35.0825041630045,44.2708333333333,1,0,0,0,35
30,32.1,34.1,1,10,42.1,69.2708333333333,1,0,0,0,41.9872340425532
32,32.2,32.2,0,1,28.2,64.0625,1,0,0,0,28.1
32,32.2,32.2,0,2,28.2,76.0416666666667,1,1,0,0,28.1
32,32.2,32.2,0,3,31.2928067975157,6.77083333333333,1,1,0,0,31.3
32,32.2,32.2,0,4,31.2928067975157,0,1,1,0,0,31.3
32,32.2,32.2,0,5,28.2,65.625,1,1,0,0,28.1041666666667
32,32.2,32.2,0,6,31.2928067975157,0,1,1,0,0,31.3
32,32.2,32.2,0,7,31.2928067975157,6.77083333333333,1,0,0,0,31.3
32,32.2,32.2,0,8,31.2928067975157,6.77083333333333,1,0,0,0,31.3
32,32.2,32.2,0,9,28.2,59.8958333333333,1,0,0,0,28.1055555555556
32,32.2,32.2,0,10,28.2,45.8333333333333,1,1,0,0,28.1032608695652
32,32.2,33.2,0,1,29.2,69.2708333333333,1,0,0,0,29.1
32,32.2,33.2,0,2,29.2,63.0208333333333,1,1,0,0,29.1
32,32.2,33.2,0,3,32.4841814066886,0,1,1,0,0,32.5
32,32.2,33.2,0,4,32.4841814066886,0,1,1,0,0,32.5
32,32.2,33.2,0,5,29.2,64.0625,1,0,0,0,29.1
32,32.2,33.2,0,6,32.4841814066886,0,1,1,0,0,32.5
32,32.2,33.2,0,7,32.4841814066886,0,1,0,0,0,32.5
32,32.2,33.2,0,8,29.2,51.5625,1,0,0,0,29.1
32,32.2,33.2,0,9,29.2,53.6458333333333,1,1,0,0,29.1
32,32.2,33.2,0,10,32.4841814066886,10.9375,1,1,0,0,32.5
32,32.2,34.2,0,1,30.2,0,1,0,0,0,NaN
32,32.2,34.2,0,2,33.6918391806088,4.6875,1,1,0,0,33.7
32,32.2,34.2,0,3,30.2,70.3125,1,0,0,0,30.1
32,32.2,34.2,0,4,30.2,68.2291666666667,1,1,0,0,30.1
32,32.2,34.2,0,5,33.6918391806088,0,1,1,0,0,33.7
32,32.2,34.2,0,6,33.6918391806088,0,1,1,0,0,33.7
32,32.2,34.2,0,7,30.2,52.6041666666667,1,0,0,0,30.1
32,32.2,34.2,0,8,33.6918391806088,0,1,1,0,0,33.7
32,32.2,34.2,0,9,33.6918391806088,0,1,0,0,0,33.7
32,32.2,34.2,0,10,30.2,41.1458333333333,1,0,0,0,30.1
32,32.2,32.2,1,1,34.6152888560227,34.8958333333333,1,0,1,0,34.4065217391304
32,32.2,32.2,1,2,34.6152888560227,9.375,1,0,1,0,34.4
32,32.2,32.2,1,3,34.6152888560227,32.8125,1,0,0,0,34.4677777777778
32,32.2,32.2,1,4,40.2,88.5416666666667,1,0,0,0,40.0416666666667
32,32.2,32.2,1,5,34.6152888560227,43.2291666666667,1,0,1,0,34.4434782608696
32,32.2,32.2,1,6,40.2,49.4791666666667,1,0,0,0,40.0630434782609
32,32.2,32.2,1,7,40.2,82.2916666666667,1,1,0,0,40.0888888888889
32,32.2,32.2,1,8,40.2,59.8958333333333,1,0,0,0,40.0553191489362
32,32.2,32.2,1,9,40.2,50.5208333333333,1,0,0,0,40.09
32,32.2,32.2,1,10,34.6152888560227,0,1,0,1,0,34.45
32,32.2,33.2,1,1,41.2,76.5625,1,0,0,0,41.0815217391304
32,32.2,33.2,1,2,41.2,68.2291666666667,1,1,1,0,41.0380434782609
32,32.2,33.2,1,3,41.2,52.6041666666667,1,0,0,0,41.0877777777778
32,32.2,33.2,1,4,41.2,53.6458333333333,1,0,0,0,41.0510638297872
32,32.2,33.2,1,5,37.0729157161999,5.72916666666667,1,0,0,0,36.9911111111111
32,32.2,33.2,1,6,37.0729157161999,15.625,1,0,0,0,36.95
32,32.2,33.2,1,7,41.2,39.0625,1,0,0,0,41.0811111111111
32,32.2,33.2,1,8,37.0729157161999,10.9375,1,1,0,0,36.9443181818182
32,32.2,33.2,1,9,37.0729157161999,11.9791666666667,1,0,0,0,36.9677777777778
32,32.2,33.2,1,10,37.0729157161999,31.7708333333333,1,0,0,0,36.9391304347826
32,32.2,34.2,1,1,34.9118522544738,25,1,0,1,0,34.75
32,32.2,34.2,1,2,34.9118522544738,0,1,0,1,0,34.75
32,32.2,34.2,1,3,34.9118522544738,0,1,0,1,0,34.75
32,32.2,34.2,1,4,34.9118522544738,8.85416666666667,1,0,1,0,34.7
32,32.2,34.2,1,5,42.2,74.4791666666667,1,0,0,0,42.0363636363636
32,32.2,34.2,1,6,42.2,100,1,1,1,0,42.0195652173913
32,32.2,34.2,1,7,42.2,75.5208333333333,1,0,0,0,42.0722222222222
32,32.2,34.2,1,8,34.9118522544738,0,1,0,1,0,34.75
32,32.2,34.2,1,9,42.2,50,1,0,0,0,42.0880434782609
32,32.2,34.2,1,10,42.2,65.1041666666667,1,1,1,0,42.0141304347826
34,29.5,27.5,0,1,23.5,7.8125,1,0,0,0,23.4
34,29.5,27.5,0,2,26.7723876179003,2.60416666666667,1,0,0,0,26.8
34,29.5,27.5,0,3,23.5,5.72916666666667,1,0,0,0,23.4
34,29.5,27.5,0,4,23.5,7.8125,1,0,0,0,23.4
34,29.5,27.5,0,5,23.5,5.72916666666667,1,0,0,0,23.4
34,29.5,27.5,0,6,26.7723876179003,1.5625,1,0,0,0,26.8
34,29.5,27.5,0,7,26.7723876179003,1.5625,1,0,0,0,26.8
34,29.5,27.5,0,8,26.7723876179003,2.60416666666667,1,0,0,0,26.8
34,29.5,27.5,0,9,26.7723876179003,1.5625,1,0,0,0,26.8
34,29.5,27.5,0,10,23.5,3.64583333333333,1,0,0,0,23.4
34,29.5,28.5,0,1,28.2180364203572,2.60416666666667,1,0,0,0,28.2
34,29.5,28.5,0,2,28.2180364203572,3.64583333333333,1,0,0,0,28.2
34,29.5,28.5,0,3,24.5,6.77083333333333,1,0,0,0,24.4
34,29.5,28.5,0,4,24.5,7.29166666666667,1,0,0,0,24.4
34,29.5,28.5,0,5,24.5,7.8125,1,0,0,0,24.4
34,29.5,28.5,0,6,28.2180364203572,2.60416666666667,1,0,0,0,28.2
34,29.5,28.5,0,7,24.5,4.6875,1,0,0,0,24.4
34,29.5,28.5,0,8,28.2180364203572,1.5625,1,0,0,0,28.2
34,29.5,28.5,0,9,24.5,5.72916666666667,1,0,0,0,24.4
34,29.5,28.5,0,10,28.2180364203572,2.60416666666667,1,0,0,0,28.2
34,29.5,29.5,0,1,25.5,7.29166666666667,1,0,0,0,25.4
34,29.5,29.5,0,2,25.5,6.77083333333333,1,0,0,0,25.4
34,29.5,29.5,0,3,29.4702522856723,2.60416666666667,1,0,0,0,29.5
34,29.5,29.5,0,4,29.4702522856723,1.5625,1,0,0,0,29.5
34,29.5,29.5,0,5,25.5,5.72916666666667,1,0,0,0,25.4
34,29.5,29.5,0,6,29.4702522856723,2.60416666666667,1,0,0,0,29.5
34,29.5,29.5,0,7,29.4702522856723,1.5625,1,0,0,0,29.5
34,29.5,29.5,0,8,29.4702522856723,1.5625,1,0,0,0,29.5
34,29.5,29.5,0,9,25.5,3.64583333333333,1,0,0,0,25.4
34,29.5,29.5,0,10,25.5,4.6875,1,0,0,0,25.4
34,29.5,30.5,0,1,26.5,7.8125,1,0,0,0,26.4
34,29.5,30.5,0,2,26.5,7.8125,1,0,0,0,26.4
34,29.5,30.5,0,3,30.4662836416765,1.5625,1,0,0,0,30.45
34,29.5,30.5,0,4,30.4662836416765,1.5625,1,0,0,0,30.4663043478261
34,29.5,30.5,0,5,26.5,4.6875,1,0,0,0,26.4
34,29.5,30.5,0,6,30.4662836416765,0,1,0,0,0,30.5
34,29.5,30.5,0,7,30.4662836416765,3.64583333333333,1,0,0,0,30.5
34,29.5,30.5,0,8,26.5,3.64583333333333,1,0,0,0,26.4
34,29.5,30.5,0,9,26.5,6.77083333333333,1,0,0,0,26.4
34,29.5,30.5,0,10,30.4662836416765,1.5625,1,0,0,0,30.49
34,29.5,31.5,0,1,27.5,9.89583333333333,1,0,0,0,27.4
34,29.5,31.5,0,2,31.4844862392522,5.72916666666667,1,0,0,0,31.41875
34,29.5,31.5,0,3,27.5,5.72916666666667,1,0,0,0,27.4
34,29.5,31.5,0,4,27.5,5.72916666666667,1,0,0,0,27.4
34,29.5,31.5,0,5,31.4844862392522,3.64583333333333,1,0,0,0,31.4
34,29.5,31.5,0,6,31.4844862392522,3.64583333333333,1,0,0,0,31.4
34,29.5,31.5,0,7,27.5,9.89583333333333,1,0,0,0,27.4
34,29.5,31.5,0,8,31.4844862392522,2.60416666666667,1,0,0,0,31.45
34,29.5,31.5,0,9,31.4844862392522,1.5625,1,0,0,0,31.4
34,29.5,31.5,0,10,27.5,7.8125,1,0,0,0,27.4
34,29.5,27.5,1,1,30.7977070944406,2.60416666666667,1,0,0,0,30.7
34,29.5,27.5,1,2,30.7977070944406,1.5625,1,0,0,0,30.6488636363636
34,29.5,27.5,1,3,35.5,9.89583333333333,1,0,0,0,35.3988372093023
34,29.5,27.5,1,4,35.5,4.6875,1,0,0,0,35.3344444444444
34,29.5,27.5,1,5,35.5,3.64583333333333,1,1,0,0,35.3967391304348
34,29.5,27.5,1,6,30.7977070944406,1.5625,1,0,0,0,30.6821428571429
34,29.5,27.5,1,7,30.7977070944406,2.60416666666667,1,0,0,0,30.7
34,29.5,27.5,1,8,35.5,3.64583333333333,1,0,0,0,35.3344444444444
34,29.5,27.5,1,9,30.7977070944406,2.60416666666667,1,0,0,0,30.7
34,29.5,27.5,1,10,35.5,3.64583333333333,1,0,0,0,35.3423913043478
34,29.5,28.5,1,1,39.201386510835,13.0208333333333,1,0,0,0,39.0863636363636
34,29.5,28.5,1,2,39.201386510835,11.4583333333333,1,1,1,0,38.9966666666667
34,29.5,28.5,1,3,39.201386510835,6.77083333333333,1,1,0,0,39.0893617021277
34,29.5,28.5,1,4,36.5,5.72916666666667,1,1,0,0,36.3355555555556
34,29.5,28.5,1,5,39.201386510835,4.6875,1,1,0,0,39.0956521739131
34,29.5,28.5,1,6,36.5,3.64583333333333,1,1,0,0,36.3358695652174
34,29.5,28.5,1,7,36.5,2.60416666666667,1,1,0,0,36.4
34,29.5,28.5,1,8,36.5,2.60416666666667,1,1,0,0,36.3445652173913
34,29.5,28.5,1,9,39.201386510835,5.72916666666667,1,1,0,0,39.0920454545455
34,29.5,28.5,1,10,36.5,2.60416666666667,1,1,0,0,36.3336956521739
34,29.5,29.5,1,1,31.2990368672015,3.64583333333333,1,0,0,0,31.2
34,29.5,29.5,1,2,31.2990368672015,2.60416666666667,1,0,0,0,31.1
34,29.5,29.5,1,3,31.2990368672015,3.64583333333333,1,0,0,0,31.2
34,29.5,29.5,1,4,37.5,5.20833333333333,1,0,0,0,37.3244680851064
34,29.5,29.5,1,5,31.2990368672015,3.64583333333333,1,0,0,0,31.1422222222222
34,29.5,29.5,1,6,37.5,5.72916666666667,1,0,0,0,37.3340425531915
34,29.5,29.5,1,7,37.5,7.8125,1,1,0,0,37.3866666666667
34,29.5,29.5,1,8,37.5,2.60416666666667,1,1,0,0,37.3347826086956
34,29.5,29.5,1,9,37.5,4.6875,1,1,0,0,37.3977777777778
34,29.5,29.5,1,10,31.2990368672015,2.60416666666667,1,0,0,0,31.190625
34,29.5,30.5,1,1,38.5,7.8125,1,0,0,0,38.3872340425532
34,29.5,30.5,1,2,38.5,5.72916666666667,1,0,0,0,38.3106382978723
34,29.5,30.5,1,3,38.5,8.85416666666667,1,1,0,0,38.3944444444444
34,29.5,30.5,1,4,38.5,3.64583333333333,1,0,0,0,38.3291666666667
34,29.5,30.5,1,5,32.1122517192373,2.60416666666667,1,1,0,0,32
34,29.5,30.5,1,6,32.1122517192373,0,1,0,0,0,32
34,29.5,30.5,1,7,38.5,5.72916666666667,1,0,0,0,38.3888888888889
34,29.5,30.5,1,8,32.1122517192373,2.60416666666667,1,0,1,0,31.9445652173913
34,29.5,30.5,1,9,32.1122517192373,1.5625,1,0,0,0,32
34,29.5,30.5,1,10,32.1122517192373,2.60416666666667,1,0,0,0,31.9533333333333
34,29.5,31.5,1,1,32.8268456260476,4.16666666666667,1,0,0,0,32.7
34,29.5,31.5,1,2,32.8268456260476,4.6875,1,0,0,0,32.668085106383
34,29.5,31.5,1,3,32.8268456260476,6.77083333333333,1,0,0,0,32.7
34,29.5,31.5,1,4,32.8268456260476,2.60416666666667,1,0,0,0,32.6711111111111
34,29.5,31.5,1,5,39.5,13.5416666666667,1,0,0,0,39.3836956521739
34,29.5,31.5,1,6,39.5,10.4166666666667,1,0,0,0,39.3077777777778
34,29.5,31.5,1,7,39.5,9.89583333333333,1,0,0,0,39.3829787234042
34,29.5,31.5,1,8,32.8268456260476,2.60416666666667,1,0,0,0,32.6882978723404
34,29.5,31.5,1,9,39.5,4.6875,1,0,0,0,39.3869565217391
34,29.5,31.5,1,10,39.5,6.77083333333333,1,1,0,0,39.3086956521739
36,30.2,28.2,0,1,24.2,38.0208333333333,1,0,0,0,24.1711111111111
36,30.2,28.2,0,2,24.2,28.6458333333333,1,0,0,0,24.1
36,30.2,28.2,0,3,27.1347095796385,7.8125,1,0,0,0,27.1
36,30.2,28.2,0,4,24.2,22.3958333333333,1,0,0,0,24.1
36,30.2,28.2,0,5,24.2,17.1875,1,0,0,0,24.1663043478261
36,30.2,28.2,0,6,27.1347095796385,0,1,0,0,0,27.0466666666667
36,30.2,28.2,0,7,27.1347095796385,7.8125,1,0,0,0,27.1
36,30.2,28.2,0,8,24.2,33.8541666666667,1,0,0,0,24.1
36,30.2,28.2,0,9,27.1347095796385,16.1458333333333,1,0,0,0,27.1
36,30.2,28.2,0,10,27.1347095796385,5.72916666666667,1,0,0,0,27.0220930232558
36,30.2,29.2,0,1,27.1978084448071,22.3958333333333,1,0,0,0,27.2
36,30.2,29.2,0,2,27.1978084448071,36.9791666666667,1,0,0,0,27.1652173913043
36,30.2,29.2,0,3,25.2,44.2708333333333,1,0,0,0,25.1673913043478
36,30.2,29.2,0,4,27.1978084448071,41.1458333333333,1,0,0,0,27.2
36,30.2,29.2,0,5,25.2,21.3541666666667,1,0,0,0,25.1666666666667
36,30.2,29.2,0,6,25.2,33.8541666666667,1,0,0,0,25.1
36,30.2,29.2,0,7,27.1978084448071,38.0208333333333,1,0,0,0,27.1945652173913
36,30.2,29.2,0,8,25.2,34.8958333333333,1,0,0,0,25.1
36,30.2,29.2,0,9,25.2,41.1458333333333,1,0,0,0,25.1655555555556
36,30.2,29.2,0,10,27.1978084448071,18.2291666666667,1,0,0,0,27.1826086956522
36,30.2,30.2,0,1,29.0537614866612,21.3541666666667,1,0,0,0,29.1
36,30.2,30.2,0,2,26.2,30.7291666666667,1,0,0,0,26.1
36,30.2,30.2,0,3,29.0537614866612,18.2291666666667,1,0,0,0,29.1
36,30.2,30.2,0,4,29.0537614866612,31.7708333333333,1,0,0,0,29.1
36,30.2,30.2,0,5,26.2,43.2291666666667,1,0,0,0,26.1787234042553
36,30.2,30.2,0,6,26.2,29.6875,1,0,0,0,26.1
36,30.2,30.2,0,7,26.2,34.8958333333333,1,0,0,0,26.1691489361702
36,30.2,30.2,0,8,29.0537614866612,0,1,0,0,0,29.1
36,30.2,30.2,0,9,26.2,20.3125,1,0,0,0,26.2
36,30.2,30.2,0,10,29.0537614866612,0,1,0,0,0,29.1
36,30.2,31.2,0,1,27.2,43.2291666666667,1,0,0,0,27.1702127659574
36,30.2,31.2,0,2,30.1904269854072,23.4375,1,0,0,0,30.2
36,30.2,31.2,0,3,27.2,29.6875,1,0,0,0,27.1988888888889
36,30.2,31.2,0,4,27.2,48.4375,1,0,0,0,27.1088888888889
36,30.2,31.2,0,5,30.1904269854072,0,1,0,0,0,30.2
36,30.2,31.2,0,6,27.2,24.4791666666667,1,0,0,0,27.1282608695652
36,30.2,31.2,0,7,30.1904269854072,9.89583333333333,1,0,0,0,30.2
36,30.2,31.2,0,8,30.1904269854072,0,1,0,0,0,30.2
36,30.2,31.2,0,9,27.2,41.1458333333333,1,0,0,0,27.1766666666667
36,30.2,31.2,0,10,30.1904269854072,15.1041666666667,1,0,0,0,30.2
36,30.2,32.2,0,1,28.2,56.7708333333333,1,0,0,0,28.1
36,30.2,32.2,0,2,31.6463310220035,0,1,1,0,0,31.6
36,30.2,32.2,0,3,28.2,31.7708333333333,1,0,0,0,28.1152173913044
36,30.2,32.2,0,4,31.6463310220035,18.2291666666667,1,1,0,0,31.6
36,30.2,32.2,0,5,28.2,36.9791666666667,1,0,0,0,28.1152173913043
36,30.2,32.2,0,6,28.2,49.4791666666667,1,1,0,0,28.1
36,30.2,32.2,0,7,31.6463310220035,16.6666666666667,1,1,0,0,31.6
36,30.2,32.2,0,8,31.6463310220035,11.9791666666667,1,1,0,0,31.6
36,30.2,32.2,0,9,31.6463310220035,0,1,0,0,0,31.6
36,30.2,32.2,0,10,28.2,39.0625,1,0,0,0,28.1
36,30.2,28.2,1,1,36.2,5.72916666666667,1,0,0,0,36.1315217391304
36,30.2,28.2,1,2,32.7229661090425,20.8333333333333,1,1,0,0,32.5989361702128
36,30.2,28.2,1,3,32.7229661090425,4.6875,1,0,0,0,32.6127659574468
